image_id,bbox
S3_5.jpg,"[18, 0.46484375, 0.5341796875, 0.767578125, 0.76953125]"
S3_6.jpg,"[18, 0.6875, 0.63916015625, 0.625, 0.6298828125]"
S3_7.jpg,"[18, 0.47998046875, 0.533203125, 0.4658203125, 0.482421875]"
S3_8.jpg,"[18, 0.5302734375, 0.5234375, 0.435546875, 0.455078125]"
S3_9.jpg,"[18, 0.634765625, 0.72705078125, 0.58203125, 0.5458984375]"
S3_10.jpg,"[18, 0.47265625, 0.52734375, 0.37890625, 0.40234375]"
S3_11.jpg,"[18, 0.4658203125, 0.5185546875, 0.478515625, 0.494140625]"
S3_12.jpg,"[18, 0.51806640625, 0.53369140625, 0.4697265625, 0.4853515625]"
S3_13.jpg,"[18, 0.47607421875, 0.53076171875, 0.4267578125, 0.4462890625]"
S3_14.jpg,"[18, 0.52880859375, 0.52490234375, 0.4130859375, 0.4345703125]"
S3_15.jpg,"[18, 0.48876953125, 0.537109375, 0.5224609375, 0.533203125]"
S3_16.jpg,"[18, 0.34423828125, 0.5244140625, 0.4638671875, 0.484375]"
S3_17.jpg,"[18, 0.46337890625, 0.51416015625, 0.5107421875, 0.5224609375]"
S3_18.jpg,"[18, 0.44287109375, 0.4501953125, 0.6357421875, 0.64453125]"
S3_19.jpg,"[18, 0.744140625, 0.609375, 0.51171875, 0.576171875]"
S3_20.jpg,"[18, 0.4873046875, 0.53662109375, 0.517578125, 0.5283203125]"
S3_21.jpg,"[18, 0.46435546875, 0.51611328125, 0.4951171875, 0.5087890625]"
S3_22.jpg,"[18, 0.6025390625, 0.54638671875, 0.462890625, 0.4677734375]"
S3_23.jpg,"[18, 0.53369140625, 0.51904296875, 0.4775390625, 0.4931640625]"
S3_24.jpg,"[18, 0.51806640625, 0.49365234375, 0.5537109375, 0.5634765625]"
S29_0.jpg,"[18, 0.58984375, 0.7158203125, 0.529296875, 0.517578125]"
S29_1.jpg,"[18, 0.52490234375, 0.474609375, 0.4521484375, 0.4140625]"
S29_2.jpg,"[18, 0.52001953125, 0.47021484375, 0.4892578125, 0.4638671875]"
S29_3.jpg,"[18, 0.52978515625, 0.48095703125, 0.3857421875, 0.3369140625]"
S29_4.jpg,"[18, 0.6396484375, 0.40673828125, 0.720703125, 0.7216796875]"
S29_5.jpg,"[18, 0.52978515625, 0.3212890625, 0.4931640625, 0.482421875]"
S29_6.jpg,"[18, 0.46826171875, 0.4833984375, 0.4091796875, 0.36328125]"
S29_7.jpg,"[18, 0.52978515625, 0.48095703125, 0.3857421875, 0.3369140625]"
S29_8.jpg,"[18, 0.46630859375, 0.48779296875, 0.4462890625, 0.4072265625]"
S29_9.jpg,"[18, 0.4794921875, 0.470703125, 0.48828125, 0.462890625]"
S29_10.jpg,"[18, 0.46435546875, 0.49658203125, 0.4970703125, 0.4755859375]"
S29_11.jpg,"[18, 0.52978515625, 0.48046875, 0.3896484375, 0.33984375]"
S29_12.jpg,"[18, 0.533203125, 0.48876953125, 0.455078125, 0.4189453125]"
S29_13.jpg,"[18, 0.50634765625, 0.51513671875, 0.5048828125, 0.4638671875]"
S29_14.jpg,"[18, 0.32177734375, 0.3583984375, 0.4716796875, 0.423828125]"
S29_15.jpg,"[18, 0.48974609375, 0.5087890625, 0.4150390625, 0.361328125]"
S29_16.jpg,"[18, 0.53515625, 0.4970703125, 0.498046875, 0.4765625]"
S29_17.jpg,"[18, 0.33056640625, 0.66064453125, 0.4130859375, 0.3779296875]"
S29_18.jpg,"[18, 0.4677734375, 0.4833984375, 0.41015625, 0.365234375]"
S29_19.jpg,"[18, 0.46923828125, 0.48095703125, 0.3857421875, 0.3369140625]"
S29_20.jpg,"[18, 0.556640625, 0.4658203125, 0.41796875, 0.365234375]"
S29_21.jpg,"[18, 0.68798828125, 0.3017578125, 0.6240234375, 0.603515625]"
S29_22.jpg,"[18, 0.58935546875, 0.287109375, 0.6240234375, 0.57421875]"
S29_23.jpg,"[18, 0.52587890625, 0.47509765625, 0.4443359375, 0.4052734375]"
S29_24.jpg,"[18, 0.3095703125, 0.4365234375, 0.619140625, 0.615234375]"
S9_0.jpg,"[18, 0.57275390625, 0.55224609375, 0.4560546875, 0.4482421875]"
S9_1.jpg,"[18, 0.673828125, 0.33251953125, 0.49609375, 0.4951171875]"
S9_2.jpg,"[18, 0.52734375, 0.58544921875, 0.3828125, 0.3642578125]"
S9_3.jpg,"[18, 0.4384765625, 0.7109375, 0.51171875, 0.509765625]"
S9_4.jpg,"[18, 0.4296875, 0.552734375, 0.490234375, 0.48046875]"
S9_5.jpg,"[18, 0.47314453125, 0.59130859375, 0.3876953125, 0.3681640625]"
S9_6.jpg,"[18, 0.4609375, 0.5810546875, 0.34375, 0.322265625]"
S9_7.jpg,"[18, 0.52783203125, 0.5849609375, 0.3798828125, 0.361328125]"
S9_8.jpg,"[18, 0.474609375, 0.37353515625, 0.552734375, 0.5517578125]"
S9_9.jpg,"[18, 0.45849609375, 0.5537109375, 0.3896484375, 0.365234375]"
S9_10.jpg,"[18, 0.56591796875, 0.56103515625, 0.4384765625, 0.4267578125]"
S9_11.jpg,"[18, 0.44677734375, 0.4931640625, 0.4521484375, 0.43359375]"
S9_12.jpg,"[18, 0.5546875, 0.59765625, 0.4375, 0.419921875]"
S9_13.jpg,"[18, 0.5380859375, 0.5810546875, 0.34375, 0.322265625]"
S9_14.jpg,"[18, 0.5380859375, 0.5810546875, 0.34375, 0.322265625]"
S9_15.jpg,"[18, 0.5380859375, 0.5810546875, 0.34375, 0.322265625]"
S9_16.jpg,"[18, 0.47021484375, 0.58447265625, 0.3779296875, 0.3583984375]"
S9_17.jpg,"[18, 0.4609375, 0.5810546875, 0.34375, 0.322265625]"
S9_18.jpg,"[18, 0.4775390625, 0.5869140625, 0.400390625, 0.3828125]"
S9_19.jpg,"[18, 0.54833984375, 0.5888671875, 0.4892578125, 0.478515625]"
S9_20.jpg,"[18, 0.4765625, 0.5869140625, 0.396484375, 0.380859375]"
S9_21.jpg,"[18, 0.55224609375, 0.7490234375, 0.5712890625, 0.501953125]"
S9_22.jpg,"[18, 0.5732421875, 0.8251953125, 0.462890625, 0.349609375]"
S9_23.jpg,"[18, 0.486328125, 0.5888671875, 0.421875, 0.408203125]"
S9_24.jpg,"[18, 0.462890625, 0.45263671875, 0.431640625, 0.4091796875]"
S24_0.jpg,"[18, 0.3525390625, 0.49560546875, 0.353515625, 0.3505859375]"
S24_1.jpg,"[18, 0.716796875, 0.34716796875, 0.4375, 0.4365234375]"
S24_2.jpg,"[18, 0.64208984375, 0.4638671875, 0.2958984375, 0.29296875]"
S24_3.jpg,"[18, 0.3525390625, 0.49609375, 0.353515625, 0.3515625]"
S24_4.jpg,"[18, 0.5380859375, 0.54833984375, 0.41015625, 0.4091796875]"
S24_5.jpg,"[18, 0.35693359375, 0.4638671875, 0.2958984375, 0.29296875]"
S24_6.jpg,"[18, 0.353515625, 0.51171875, 0.375, 0.373046875]"
S24_7.jpg,"[18, 0.35302734375, 0.50244140625, 0.3623046875, 0.3603515625]"
S24_8.jpg,"[18, 0.6064453125, 0.654296875, 0.451171875, 0.44921875]"
S24_9.jpg,"[18, 0.638671875, 0.453125, 0.31640625, 0.314453125]"
S24_10.jpg,"[18, 0.3486328125, 0.34326171875, 0.505859375, 0.5048828125]"
S24_11.jpg,"[18, 0.353515625, 0.4814453125, 0.330078125, 0.328125]"
S24_12.jpg,"[18, 0.4189453125, 0.486328125, 0.4609375, 0.458984375]"
S24_13.jpg,"[18, 0.3525390625, 0.4970703125, 0.35546875, 0.353515625]"
S24_14.jpg,"[18, 0.70947265625, 0.6552734375, 0.3974609375, 0.396484375]"
S24_15.jpg,"[18, 0.552734375, 0.3515625, 0.5234375, 0.5234375]"
S24_16.jpg,"[18, 0.671875, 0.59716796875, 0.37890625, 0.3759765625]"
S24_17.jpg,"[18, 0.43212890625, 0.3359375, 0.5927734375, 0.591796875]"
S24_18.jpg,"[18, 0.388671875, 0.4150390625, 0.40234375, 0.400390625]"
S24_19.jpg,"[18, 0.64013671875, 0.4580078125, 0.3076171875, 0.3046875]"
S24_20.jpg,"[18, 0.580078125, 0.55322265625, 0.4453125, 0.4443359375]"
S24_21.jpg,"[18, 0.63134765625, 0.435546875, 0.3486328125, 0.345703125]"
S24_22.jpg,"[18, 0.35693359375, 0.46484375, 0.2978515625, 0.294921875]"
S24_23.jpg,"[18, 0.630859375, 0.43408203125, 0.3515625, 0.3486328125]"
S24_24.jpg,"[18, 0.35986328125, 0.45458984375, 0.3134765625, 0.3115234375]"
S25_0.jpg,"[18, 0.46533203125, 0.29052734375, 0.4619140625, 0.4521484375]"
S25_1.jpg,"[18, 0.4892578125, 0.49609375, 0.404296875, 0.392578125]"
S25_2.jpg,"[18, 0.49169921875, 0.4921875, 0.3291015625, 0.302734375]"
S25_3.jpg,"[18, 0.50439453125, 0.48974609375, 0.3720703125, 0.3525390625]"
S25_4.jpg,"[18, 0.49072265625, 0.49365234375, 0.3642578125, 0.3447265625]"
S25_5.jpg,"[18, 0.5068359375, 0.4912109375, 0.30859375, 0.28125]"
S25_6.jpg,"[18, 0.50927734375, 0.49462890625, 0.3916015625, 0.3759765625]"
S25_7.jpg,"[18, 0.4658203125, 0.3583984375, 0.541015625, 0.53125]"
S25_8.jpg,"[18, 0.49365234375, 0.490234375, 0.3544921875, 0.33203125]"
S25_9.jpg,"[18, 0.4921875, 0.4912109375, 0.30859375, 0.28125]"
S25_10.jpg,"[18, 0.49169921875, 0.4921875, 0.3271484375, 0.302734375]"
S25_11.jpg,"[18, 0.5029296875, 0.4892578125, 0.3984375, 0.384765625]"
S25_12.jpg,"[18, 0.716796875, 0.35009765625, 0.544921875, 0.5400390625]"
S25_13.jpg,"[18, 0.5087890625, 0.494140625, 0.380859375, 0.36328125]"
S25_14.jpg,"[18, 0.62451171875, 0.77880859375, 0.4521484375, 0.4423828125]"
S25_15.jpg,"[18, 0.74853515625, 0.27294921875, 0.4716796875, 0.4677734375]"
S25_16.jpg,"[18, 0.509765625, 0.49609375, 0.40625, 0.396484375]"
S25_17.jpg,"[18, 0.3779296875, 0.45068359375, 0.38671875, 0.3701171875]"
S25_18.jpg,"[18, 0.48876953125, 0.50146484375, 0.3818359375, 0.3603515625]"
S25_19.jpg,"[18, 0.599609375, 0.30712890625, 0.423828125, 0.4208984375]"
S25_20.jpg,"[18, 0.494140625, 0.490234375, 0.365234375, 0.345703125]"
S25_21.jpg,"[18, 0.48974609375, 0.49462890625, 0.3876953125, 0.3720703125]"
S25_22.jpg,"[18, 0.5068359375, 0.4912109375, 0.30859375, 0.28125]"
S25_23.jpg,"[18, 0.5087890625, 0.49462890625, 0.3828125, 0.3662109375]"
S25_24.jpg,"[18, 0.48974609375, 0.49462890625, 0.3876953125, 0.3720703125]"
S28_0.jpg,"[18, 0.48046875, 0.5947265625, 0.37890625, 0.40234375]"
S28_1.jpg,"[18, 0.4677734375, 0.591796875, 0.419921875, 0.439453125]"
S28_2.jpg,"[18, 0.4345703125, 0.625, 0.41015625, 0.4375]"
S28_3.jpg,"[18, 0.7060546875, 0.45556640625, 0.587890625, 0.6298828125]"
S28_4.jpg,"[18, 0.49072265625, 0.625, 0.3642578125, 0.392578125]"
S28_5.jpg,"[18, 0.54736328125, 0.583984375, 0.4638671875, 0.4765625]"
S28_6.jpg,"[18, 0.5380859375, 0.5888671875, 0.4765625, 0.486328125]"
S28_7.jpg,"[18, 0.638671875, 0.369140625, 0.72265625, 0.73828125]"
S28_8.jpg,"[18, 0.703125, 0.45751953125, 0.59375, 0.6240234375]"
S28_9.jpg,"[18, 0.49267578125, 0.61328125, 0.3525390625, 0.37890625]"
S28_10.jpg,"[18, 0.50634765625, 0.6025390625, 0.3662109375, 0.39453125]"
S28_11.jpg,"[18, 0.51953125, 0.61328125, 0.44140625, 0.462890625]"
S28_12.jpg,"[18, 0.6337890625, 0.771484375, 0.48828125, 0.45703125]"
S28_13.jpg,"[18, 0.4462890625, 0.58056640625, 0.474609375, 0.4853515625]"
S28_14.jpg,"[18, 0.34423828125, 0.3271484375, 0.5263671875, 0.544921875]"
S28_15.jpg,"[18, 0.615234375, 0.41552734375, 0.5625, 0.5654296875]"
S28_16.jpg,"[18, 0.56591796875, 0.59521484375, 0.6318359375, 0.6435546875]"
S28_17.jpg,"[18, 0.53955078125, 0.58837890625, 0.4794921875, 0.4892578125]"
S28_18.jpg,"[18, 0.5517578125, 0.58154296875, 0.47265625, 0.4833984375]"
S28_19.jpg,"[18, 0.5068359375, 0.5966796875, 0.3984375, 0.419921875]"
S28_20.jpg,"[18, 0.6806640625, 0.7666015625, 0.572265625, 0.466796875]"
S28_21.jpg,"[18, 0.5068359375, 0.7470703125, 0.5625, 0.505859375]"
S28_22.jpg,"[18, 0.42626953125, 0.685546875, 0.6162109375, 0.62109375]"
S28_23.jpg,"[18, 0.5302734375, 0.591796875, 0.4609375, 0.474609375]"
S28_24.jpg,"[18, 0.46923828125, 0.591796875, 0.4599609375, 0.47265625]"
S10_0.jpg,"[18, 0.4326171875, 0.6025390625, 0.865234375, 0.794921875]"
S10_1.jpg,"[18, 0.4912109375, 0.4306640625, 0.982421875, 0.861328125]"
S10_2.jpg,"[18, 0.39697265625, 0.5224609375, 0.5458984375, 0.6640625]"
S10_3.jpg,"[18, 0.599609375, 0.53173828125, 0.587890625, 0.6904296875]"
S10_4.jpg,"[18, 0.4033203125, 0.45654296875, 0.66015625, 0.7275390625]"
S10_5.jpg,"[18, 0.58740234375, 0.51220703125, 0.4951171875, 0.6591796875]"
S10_6.jpg,"[18, 0.22216796875, 0.63232421875, 0.4443359375, 0.6689453125]"
S10_7.jpg,"[18, 0.33203125, 0.3955078125, 0.521484375, 0.65625]"
S10_8.jpg,"[18, 0.40625, 0.45068359375, 0.6796875, 0.7353515625]"
S10_9.jpg,"[18, 0.7099609375, 0.42236328125, 0.580078125, 0.7802734375]"
S10_10.jpg,"[18, 0.53125, 0.63818359375, 0.873046875, 0.7236328125]"
S10_11.jpg,"[18, 0.6044921875, 0.50341796875, 0.4453125, 0.5927734375]"
S10_12.jpg,"[18, 0.4189453125, 0.50048828125, 0.509765625, 0.5849609375]"
S10_13.jpg,"[18, 0.6044921875, 0.5048828125, 0.453125, 0.599609375]"
S10_14.jpg,"[18, 0.76904296875, 0.43701171875, 0.4619140625, 0.6865234375]"
S10_15.jpg,"[18, 0.6044921875, 0.50341796875, 0.4453125, 0.5927734375]"
S10_16.jpg,"[18, 0.587890625, 0.70849609375, 0.40625, 0.5283203125]"
S10_17.jpg,"[18, 0.71044921875, 0.35107421875, 0.5791015625, 0.7021484375]"
S10_18.jpg,"[18, 0.38671875, 0.48291015625, 0.50390625, 0.6533203125]"
S10_19.jpg,"[18, 0.603515625, 0.482421875, 0.552734375, 0.66796875]"
S10_20.jpg,"[18, 0.36279296875, 0.50244140625, 0.7255859375, 0.8095703125]"
S10_21.jpg,"[18, 0.400390625, 0.46435546875, 0.630859375, 0.7138671875]"
S10_22.jpg,"[18, 0.39453125, 0.50341796875, 0.4453125, 0.5927734375]"
S10_23.jpg,"[18, 0.60400390625, 0.5107421875, 0.4873046875, 0.623046875]"
S10_24.jpg,"[18, 0.39501953125, 0.4873046875, 0.5283203125, 0.65234375]"
S0_0.jpg,"[18, 0.46923828125, 0.744140625, 0.4677734375, 0.51171875]"
S0_1.jpg,"[18, 0.5244140625, 0.7216796875, 0.5703125, 0.556640625]"
S0_2.jpg,"[18, 0.62890625, 0.6181640625, 0.7421875, 0.763671875]"
S0_3.jpg,"[18, 0.61181640625, 0.72705078125, 0.6142578125, 0.5458984375]"
S0_4.jpg,"[18, 0.35888671875, 0.7265625, 0.6376953125, 0.546875]"
S0_5.jpg,"[18, 0.212890625, 0.76611328125, 0.42578125, 0.4677734375]"
S0_6.jpg,"[18, 0.57958984375, 0.744140625, 0.6298828125, 0.51171875]"
S0_7.jpg,"[18, 0.5341796875, 0.75, 0.505859375, 0.5]"
S0_8.jpg,"[18, 0.38427734375, 0.697265625, 0.6181640625, 0.60546875]"
S0_9.jpg,"[18, 0.49755859375, 0.73095703125, 0.5302734375, 0.5380859375]"
S0_10.jpg,"[18, 0.556640625, 0.7392578125, 0.560546875, 0.521484375]"
S0_11.jpg,"[18, 0.638671875, 0.68408203125, 0.650390625, 0.6318359375]"
S0_12.jpg,"[18, 0.58740234375, 0.71240234375, 0.5771484375, 0.5751953125]"
S0_13.jpg,"[18, 0.5634765625, 0.51708984375, 0.873046875, 0.9345703125]"
S0_14.jpg,"[18, 0.244140625, 0.81591796875, 0.48828125, 0.3681640625]"
S0_15.jpg,"[18, 0.38818359375, 0.69970703125, 0.6142578125, 0.6005859375]"
S0_16.jpg,"[18, 0.21728515625, 0.6572265625, 0.4345703125, 0.640625]"
S0_17.jpg,"[18, 0.4375, 0.70703125, 0.623046875, 0.5859375]"
S0_18.jpg,"[18, 0.33984375, 0.6533203125, 0.6796875, 0.693359375]"
S0_19.jpg,"[18, 0.58740234375, 0.71240234375, 0.5771484375, 0.5751953125]"
S0_20.jpg,"[18, 0.5146484375, 0.7255859375, 0.552734375, 0.548828125]"
S0_21.jpg,"[18, 0.478515625, 0.72314453125, 0.5625, 0.5537109375]"
S0_22.jpg,"[18, 0.55810546875, 0.728515625, 0.5244140625, 0.54296875]"
S0_24.jpg,"[18, 0.52392578125, 0.7216796875, 0.5693359375, 0.556640625]"
S21_0.jpg,"[18, 0.45068359375, 0.47607421875, 0.3818359375, 0.4189453125]"
S21_1.jpg,"[18, 0.5390625, 0.46240234375, 0.46875, 0.4912109375]"
S21_2.jpg,"[18, 0.44775390625, 0.484375, 0.3759765625, 0.4140625]"
S21_3.jpg,"[18, 0.44580078125, 0.50341796875, 0.4775390625, 0.4970703125]"
S21_4.jpg,"[18, 0.451171875, 0.4755859375, 0.3828125, 0.419921875]"
S21_5.jpg,"[18, 0.44775390625, 0.4833984375, 0.3720703125, 0.41015625]"
S21_6.jpg,"[18, 0.4453125, 0.5029296875, 0.474609375, 0.49609375]"
S21_7.jpg,"[18, 0.435546875, 0.53759765625, 0.390625, 0.4365234375]"
S21_8.jpg,"[18, 0.43115234375, 0.49658203125, 0.3583984375, 0.4013671875]"
S21_9.jpg,"[18, 0.29931640625, 0.31494140625, 0.5986328125, 0.6298828125]"
S21_10.jpg,"[18, 0.548828125, 0.4775390625, 0.3671875, 0.40625]"
S21_11.jpg,"[18, 0.5458984375, 0.47119140625, 0.412109375, 0.4443359375]"
S21_12.jpg,"[18, 0.4462890625, 0.48779296875, 0.400390625, 0.4345703125]"
S21_13.jpg,"[18, 0.30126953125, 0.70751953125, 0.5654296875, 0.5849609375]"
S21_14.jpg,"[18, 0.4453125, 0.49365234375, 0.43359375, 0.4638671875]"
S21_15.jpg,"[18, 0.54638671875, 0.48486328125, 0.4384765625, 0.4697265625]"
S21_16.jpg,"[18, 0.53369140625, 0.45751953125, 0.4931640625, 0.5087890625]"
S21_17.jpg,"[18, 0.54931640625, 0.478515625, 0.3603515625, 0.400390625]"
S21_18.jpg,"[18, 0.69921875, 0.57861328125, 0.57421875, 0.5927734375]"
S21_19.jpg,"[18, 0.55029296875, 0.48046875, 0.3466796875, 0.388671875]"
S21_20.jpg,"[18, 0.431640625, 0.494140625, 0.48828125, 0.513671875]"
S21_21.jpg,"[18, 0.5537109375, 0.49755859375, 0.453125, 0.4794921875]"
S21_22.jpg,"[18, 0.34130859375, 0.22802734375, 0.4560546875, 0.4560546875]"
S21_23.jpg,"[18, 0.650390625, 0.537109375, 0.671875, 0.6796875]"
S21_24.jpg,"[18, 0.4599609375, 0.46240234375, 0.46875, 0.4912109375]"
S14_0.jpg,"[18, 0.48193359375, 0.4697265625, 0.9052734375, 0.939453125]"
S14_1.jpg,"[18, 0.453125, 0.55078125, 0.4765625, 0.6328125]"
S14_2.jpg,"[18, 0.31640625, 0.55615234375, 0.6328125, 0.7275390625]"
S14_3.jpg,"[18, 0.5458984375, 0.55078125, 0.4765625, 0.6328125]"
S14_4.jpg,"[18, 0.53955078125, 0.5732421875, 0.7001953125, 0.806640625]"
S14_5.jpg,"[18, 0.54443359375, 0.5517578125, 0.4931640625, 0.64453125]"
S14_6.jpg,"[18, 0.5458984375, 0.55078125, 0.4765625, 0.6328125]"
S14_7.jpg,"[18, 0.61083984375, 0.5361328125, 0.5986328125, 0.7578125]"
S14_8.jpg,"[18, 0.6455078125, 0.48876953125, 0.708984375, 0.9013671875]"
S14_9.jpg,"[18, 0.46826171875, 0.55859375, 0.6435546875, 0.759765625]"
S14_10.jpg,"[18, 0.3896484375, 0.62158203125, 0.771484375, 0.7568359375]"
S14_11.jpg,"[18, 0.548828125, 0.5478515625, 0.51171875, 0.658203125]"
S14_12.jpg,"[18, 0.47509765625, 0.56396484375, 0.6767578125, 0.7646484375]"
S14_13.jpg,"[18, 0.3740234375, 0.58154296875, 0.697265625, 0.8212890625]"
S14_14.jpg,"[18, 0.5341796875, 0.5595703125, 0.6015625, 0.720703125]"
S14_15.jpg,"[18, 0.48046875, 0.560546875, 0.896484375, 0.87890625]"
S14_16.jpg,"[18, 0.5458984375, 0.55078125, 0.4765625, 0.6328125]"
S14_17.jpg,"[18, 0.5458984375, 0.55078125, 0.4765625, 0.6328125]"
S14_18.jpg,"[18, 0.28076171875, 0.46142578125, 0.5615234375, 0.7353515625]"
S14_19.jpg,"[18, 0.47509765625, 0.54541015625, 0.6240234375, 0.7724609375]"
S14_20.jpg,"[18, 0.44287109375, 0.52734375, 0.6708984375, 0.796875]"
S14_21.jpg,"[18, 0.5615234375, 0.53076171875, 0.673828125, 0.7626953125]"
S14_22.jpg,"[18, 0.44873046875, 0.54638671875, 0.5302734375, 0.6728515625]"
S14_23.jpg,"[18, 0.48779296875, 0.58349609375, 0.7333984375, 0.8154296875]"
S14_24.jpg,"[18, 0.5439453125, 0.55224609375, 0.501953125, 0.6513671875]"
S26_0.jpg,"[18, 0.50146484375, 0.6162109375, 0.4013671875, 0.533203125]"
S26_1.jpg,"[18, 0.54052734375, 0.6083984375, 0.5576171875, 0.63671875]"
S26_2.jpg,"[18, 0.51904296875, 0.580078125, 0.5283203125, 0.654296875]"
S26_3.jpg,"[18, 0.47314453125, 0.61279296875, 0.5185546875, 0.6142578125]"
S26_4.jpg,"[18, 0.4716796875, 0.6123046875, 0.525390625, 0.619140625]"
S26_5.jpg,"[18, 0.38134765625, 0.41552734375, 0.7626953125, 0.8310546875]"
S26_6.jpg,"[18, 0.2900390625, 0.52685546875, 0.580078125, 0.7041015625]"
S26_7.jpg,"[18, 0.513671875, 0.615234375, 0.47265625, 0.583984375]"
S26_8.jpg,"[18, 0.49755859375, 0.6162109375, 0.4013671875, 0.533203125]"
S26_9.jpg,"[18, 0.544921875, 0.6064453125, 0.572265625, 0.64453125]"
S26_10.jpg,"[18, 0.49609375, 0.61572265625, 0.42578125, 0.5517578125]"
S26_11.jpg,"[18, 0.453125, 0.6064453125, 0.576171875, 0.646484375]"
S26_12.jpg,"[18, 0.49365234375, 0.61572265625, 0.4189453125, 0.5458984375]"
S26_13.jpg,"[18, 0.541015625, 0.60791015625, 0.572265625, 0.6455078125]"
S26_14.jpg,"[18, 0.4228515625, 0.6171875, 0.580078125, 0.6875]"
S26_15.jpg,"[18, 0.45556640625, 0.607421875, 0.5791015625, 0.6484375]"
S26_16.jpg,"[18, 0.501953125, 0.61572265625, 0.421875, 0.5478515625]"
S26_17.jpg,"[18, 0.49169921875, 0.61572265625, 0.4443359375, 0.5654296875]"
S26_18.jpg,"[18, 0.3701171875, 0.677734375, 0.5078125, 0.548828125]"
S26_19.jpg,"[18, 0.5341796875, 0.6318359375, 0.673828125, 0.716796875]"
S26_20.jpg,"[18, 0.31982421875, 0.53125, 0.5478515625, 0.56640625]"
S26_21.jpg,"[18, 0.494140625, 0.62255859375, 0.462890625, 0.5927734375]"
S26_22.jpg,"[18, 0.4931640625, 0.615234375, 0.439453125, 0.560546875]"
S26_23.jpg,"[18, 0.50146484375, 0.6162109375, 0.4013671875, 0.533203125]"
S26_24.jpg,"[18, 0.53662109375, 0.44482421875, 0.9267578125, 0.8896484375]"
S6_0.jpg,"[18, 0.2265625, 0.52001953125, 0.365234375, 0.3662109375]"
S6_1.jpg,"[18, 0.3388671875, 0.7177734375, 0.521484375, 0.5234375]"
S6_2.jpg,"[18, 0.52978515625, 0.564453125, 0.4599609375, 0.4609375]"
S6_3.jpg,"[18, 0.55712890625, 0.5419921875, 0.3388671875, 0.341796875]"
S6_4.jpg,"[18, 0.5615234375, 0.53564453125, 0.373046875, 0.3759765625]"
S6_5.jpg,"[18, 0.56005859375, 0.5380859375, 0.3603515625, 0.36328125]"
S6_6.jpg,"[18, 0.46240234375, 0.41943359375, 0.6865234375, 0.6865234375]"
S6_7.jpg,"[18, 0.44189453125, 0.5419921875, 0.3388671875, 0.341796875]"
S6_8.jpg,"[18, 0.7001953125, 0.54736328125, 0.5390625, 0.5400390625]"
S6_9.jpg,"[18, 0.55078125, 0.54931640625, 0.3828125, 0.3857421875]"
S6_10.jpg,"[18, 0.599609375, 0.787109375, 0.603515625, 0.42578125]"
S6_11.jpg,"[18, 0.33154296875, 0.36181640625, 0.3505859375, 0.3525390625]"
S6_12.jpg,"[18, 0.44677734375, 0.53759765625, 0.3837890625, 0.3857421875]"
S6_13.jpg,"[18, 0.3427734375, 0.74267578125, 0.529296875, 0.5146484375]"
S6_14.jpg,"[18, 0.44189453125, 0.5419921875, 0.3388671875, 0.341796875]"
S6_15.jpg,"[18, 0.42919921875, 0.51318359375, 0.4501953125, 0.4521484375]"
S6_16.jpg,"[18, 0.46875, 0.564453125, 0.458984375, 0.4609375]"
S6_17.jpg,"[18, 0.44189453125, 0.5419921875, 0.3388671875, 0.341796875]"
S6_18.jpg,"[18, 0.22705078125, 0.59765625, 0.4541015625, 0.521484375]"
S6_19.jpg,"[18, 0.19482421875, 0.3798828125, 0.3857421875, 0.388671875]"
S6_20.jpg,"[18, 0.69140625, 0.39697265625, 0.6171875, 0.6259765625]"
S6_21.jpg,"[18, 0.55712890625, 0.5419921875, 0.3388671875, 0.341796875]"
S6_22.jpg,"[18, 0.40478515625, 0.7392578125, 0.5244140625, 0.521484375]"
S6_23.jpg,"[18, 0.43505859375, 0.52978515625, 0.3974609375, 0.3994140625]"
S6_24.jpg,"[18, 0.54052734375, 0.55810546875, 0.4306640625, 0.4326171875]"
S18_0.jpg,"[18, 0.439453125, 0.5078125, 0.517578125, 0.53515625]"
S18_1.jpg,"[18, 0.7568359375, 0.541015625, 0.443359375, 0.4609375]"
S18_2.jpg,"[18, 0.51708984375, 0.37939453125, 0.3564453125, 0.3876953125]"
S18_3.jpg,"[18, 0.623046875, 0.44482421875, 0.603515625, 0.6142578125]"
S18_4.jpg,"[18, 0.45654296875, 0.3857421875, 0.4306640625, 0.453125]"
S18_5.jpg,"[18, 0.529296875, 0.38134765625, 0.392578125, 0.4208984375]"
S18_6.jpg,"[18, 0.5078125, 0.37841796875, 0.4296875, 0.4541015625]"
S18_7.jpg,"[18, 0.48193359375, 0.37939453125, 0.3564453125, 0.3876953125]"
S18_8.jpg,"[18, 0.4873046875, 0.37841796875, 0.439453125, 0.4619140625]"
S18_9.jpg,"[18, 0.49951171875, 0.3779296875, 0.4091796875, 0.435546875]"
S18_10.jpg,"[18, 0.4970703125, 0.5380859375, 0.66015625, 0.671875]"
S18_11.jpg,"[18, 0.544921875, 0.271484375, 0.439453125, 0.453125]"
S18_12.jpg,"[18, 0.51708984375, 0.37939453125, 0.3564453125, 0.3876953125]"
S18_13.jpg,"[18, 0.52099609375, 0.29736328125, 0.4697265625, 0.4814453125]"
S18_14.jpg,"[18, 0.6640625, 0.380859375, 0.671875, 0.76171875]"
